59 -0x1.3f6fff370c959p-10 -0x1.3f6fff370c273p-10 0x1.fffffffffff87p-1 0x1.000000000003fp+0 -0x1.2140000000002p-48 0x1.2170000000002p-48 -0x1.ec00000000002p-49 0x1.ebc0000000002p-49 0.657625832 262144
60 -0x1.3b7ce6f49f41cp-10 -0x1.3b7ce6f49ed3bp-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.1fd0000000002p-48 0x1.1fb0000000002p-48 -0x1.eb30000000002p-49 0x1.eb80000000002p-49 0.667620014 262144
61 -0x1.38823bd27d88dp-10 -0x1.38823bd27d1b1p-10 0x1.fffffffffff87p-1 0x1.000000000003fp+0 -0x1.2060000000002p-48 0x1.2060000000002p-48 -0x1.ec10000000002p-49 0x1.ec00000000002p-49 0.718743558 262144
62 -0x1.3683c0a86b04ep-10 -0x1.3683c0a86a972p-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.1fb0000000002p-48 0x1.1f80000000002p-48 -0x1.ec70000000002p-49 0x1.ec90000000002p-49 0.671864543 262144
63 -0x1.3583e891f8288p-10 -0x1.3583e891f7bafp-10 0x1.fffffffffff86p-1 0x1.000000000003fp+0 -0x1.1f10000000002p-48 0x1.1f50000000002p-48 -0x1.ebe0000000002p-49 0x1.ec10000000002p-49 0.669308968 262144
64 -0x1.b45f16bbb59c5p-9 -0x1.b45f16bbb5423p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.fec0000000003p-48 0x1.fee0000000003p-48 -0x1.6848000000002p-48 0x1.6810000000002p-48 0.677911592 262144
65 -0x1.b38178f1a7b1dp-9 -0x1.b38178f1a757dp-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.0060000000002p-47 0x1.0040000000002p-47 -0x1.6960000000002p-48 0x1.6910000000002p-48 0.693841722 262144
67 -0x1.af3bb919775f1p-9 -0x1.af3bb91977059p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.fd00000000003p-48 0x1.fd60000000003p-48 -0x1.6760000000002p-48 0x1.6760000000002p-48 0.627600395 262144
66 -0x1.b1c91e33b22e5p-9 -0x1.b1c91e33b1d47p-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.ff20000000003p-48 0x1.ffa0000000003p-48 -0x1.6840000000002p-48 0x1.6880000000002p-48 0.635311625 262144
68 -0x1.abe1b0593561dp-9 -0x1.abe1b0593508ep-9 0x1.fffffffffff7ep-1 0x1.0000000000043p+0 -0x1.fca0000000003p-48 0x1.fc20000000003p-48 -0x1.66b0000000002p-48 0x1.6690000000002p-48 0.66196851 262144
69 -0x1.a7c5f39c35155p-9 -0x1.a7c5f39c34bcdp-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.f9c0000000003p-48 0x1.fa40000000003p-48 -0x1.6450000000002p-48 0x1.6470000000002p-48 0.651732998 262144
70 -0x1.a2f5c440fdd29p-9 -0x1.a2f5c440fd7afp-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.f480000000002p-48 0x1.f480000000003p-48 -0x1.6150000000002p-48 0x1.6130000000002p-48 0.64770978 262144
71 -0x1.9d8073df12369p-9 -0x1.9d8073df11df9p-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.f220000000002p-48 0x1.f260000000002p-48 -0x1.6008000000002p-48 0x1.5fe8000000002p-48 0.690127124 262144
72 -0x1.97771aa5c3447p-9 -0x1.97771aa5c2eeap-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.e9c0000000002p-48 0x1.ea00000000002p-48 -0x1.5ac8000000002p-48 0x1.5ae8000000002p-48 0.666340972 262144
74 -0x1.89f3aed802afp-9 -0x1.89f3aed8025acp-9 0x1.fffffffffff7fp-1 0x1.0000000000043p+0 -0x1.e6c0000000002p-48 0x1.e6a0000000002p-48 -0x1.5968000000002p-48 0x1.5958000000002p-48 0.611247355 262144
73 -0x1.90ec47dbd6376p-9 -0x1.90ec47dbd5e27p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.e6a0000000002p-48 0x1.e6c0000000002p-48 -0x1.5860000000002p-48 0x1.5860000000002p-48 0.663180804 262144
75 -0x1.82a1d2c3f97dep-9 -0x1.82a1d2c3f92abp-9 0x1.fffffffffff81p-1 0x1.0000000000043p+0 -0x1.e000000000002p-48 0x1.e060000000002p-48 -0x1.54a0000000002p-48 0x1.5490000000002p-48 0.669581587 262144
76 -0x1.7b0bb35f33e23p-9 -0x1.7b0bb35f338ffp-9 0x1.fffffffffff7fp-1 0x1.0000000000042p+0 -0x1.dd40000000002p-48 0x1.dd60000000002p-48 -0x1.52e0000000002p-48 0x1.52f0000000002p-48 0.66222639 262144
77 -0x1.73467cc799ce1p-9 -0x1.73467cc7997cdp-9 0x1.fffffffffff81p-1 0x1.0000000000043p+0 -0x1.d8a0000000002p-48 0x1.d960000000002p-48 -0x1.5018000000002p-48 0x1.5040000000002p-48 0.726229519 262144
78 -0x1.6b673c0fe8255p-9 -0x1.6b673c0fe7d5p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.d460000000002p-48 0x1.d440000000002p-48 -0x1.4d70000000002p-48 0x1.4d48000000002p-48 0.730354878 262144
79 -0x1.63829a228c72bp-9 -0x1.63829a228c23bp-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.cb60000000002p-48 0x1.cb40000000002p-48 -0x1.47f0000000002p-48 0x1.47d0000000002p-48 0.697947275 262144
80 -0x1.5bac9e1f2a43ap-9 -0x1.5bac9e1f29f57p-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.c960000000002p-48 0x1.c900000000002p-48 -0x1.46d8000000002p-48 0x1.46c0000000002p-48 0.683663565 262144
82 -0x1.4c78546429777p-9 -0x1.4c785464292b1p-9 0x1.fffffffffff8p-1 0x1.0000000000041p+0 -0x1.c080000000002p-48 0x1.c180000000002p-48 -0x1.41f8000000002p-48 0x1.41b8000000002p-48 0.62379567 262144
81 -0x1.53f8780c9f1d5p-9 -0x1.53f8780c9ed03p-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.c220000000002p-48 0x1.c200000000002p-48 -0x1.4220000000002p-48 0x1.41e0000000002p-48 0.666419722 262144
83 -0x1.453d38a6fd871p-9 -0x1.453d38a6fd3b9p-9 0x1.fffffffffff81p-1 0x1.0000000000043p+0 -0x1.bc00000000002p-48 0x1.bbc0000000002p-48 -0x1.3fc0000000002p-48 0x1.3f70000000002p-48 0.643788375 262144
84 -0x1.3e56e8e05c717p-9 -0x1.3e56e8e05c26dp-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.b580000000002p-48 0x1.b600000000002p-48 -0x1.3be0000000002p-48 0x1.3be8000000002p-48 0.629291746 262144
86 -0x1.31c11220ec54dp-9 -0x1.31c11220ec0bbp-9 0x1.fffffffffff8p-1 0x1.0000000000043p+0 -0x1.adc0000000002p-48 0x1.ad80000000002p-48 -0x1.3768000000002p-48 0x1.3738000000002p-48 0.618296615 262144
85 -0x1.37d3d5ad2e7cep-9 -0x1.37d3d5ad2e337p-9 0x1.fffffffffff83p-1 0x1.0000000000042p+0 -0x1.ac20000000002p-48 0x1.ac20000000002p-48 -0x1.35d0000000002p-48 0x1.3600000000002p-48 0.673916759 262144
87 -0x1.2c2a50a7d2b78p-9 -0x1.2c2a50a7d26f3p-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.a860000000002p-48 0x1.a840000000002p-48 -0x1.34e0000000002p-48 0x1.34d0000000002p-48 0.718960775 262144
88 -0x1.2719e5d93b864p-9 -0x1.2719e5d93b3e9p-9 0x1.fffffffffff81p-1 0x1.0000000000041p+0 -0x1.a600000000002p-48 0x1.a6a0000000002p-48 -0x1.3410000000002p-48 0x1.3440000000002p-48 0.690318715 262144
89 -0x1.2298d00b97d54p-9 -0x1.2298d00b978ep-9 0x1.fffffffffff81p-1 0x1.0000000000042p+0 -0x1.a2c0000000002p-48 0x1.a2e0000000002p-48 -0x1.3268000000002p-48 0x1.3238000000002p-48 0.676324589 262144
90 -0x1.1eaec266b3689p-9 -0x1.1eaec266b321fp-9 0x1.fffffffffff81p-1 0x1.0000000000041p+0 -0x1.9d40000000002p-48 0x1.9d60000000002p-48 -0x1.2e90000000002p-48 0x1.2e70000000002p-48 0.643540115 262144
91 -0x1.1b6232291c151p-9 -0x1.1b6232291bcedp-9 0x1.fffffffffff82p-1 0x1.0000000000041p+0 -0x1.9a40000000002p-48 0x1.9a00000000002p-48 -0x1.2d10000000002p-48 0x1.2d20000000002p-48 0.628741358 262144
92 -0x1.18b864dad97c5p-9 -0x1.18b864dad9365p-9 0x1.fffffffffff81p-1 0x1.0000000000041p+0 -0x1.9a60000000002p-48 0x1.9a60000000002p-48 -0x1.2db8000000002p-48 0x1.2dc8000000002p-48 0.641615806 262144
94 -0x1.155c8cca090dfp-9 -0x1.155c8cca08c83p-9 0x1.fffffffffff81p-1 0x1.0000000000041p+0 -0x1.9880000000002p-48 0x1.9860000000002p-48 -0x1.2c60000000002p-48 0x1.2c18000000002p-48 0.6585227 262144
93 -0x1.16b57e39c506ep-9 -0x1.16b57e39c4c12p-9 0x1.fffffffffff82p-1 0x1.0000000000042p+0 -0x1.98e0000000002p-48 0x1.98a0000000002p-48 -0x1.2c68000000002p-48 0x1.2c18000000002p-48 0.695324393 262144
96 -0x1.3f71855ec2a75p-8 -0x1.3f71855ec268bp-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3fa0000000002p-47 0x1.3fd0000000002p-47 -0x1.c5d8000000002p-48 0x1.c640000000002p-48 0.609057634 262144
95 -0x1.14af941e6aa44p-9 -0x1.14af941e6a5ebp-9 0x1.fffffffffff82p-1 0x1.0000000000042p+0 -0x1.9840000000002p-48 0x1.9880000000002p-48 -0x1.2cb0000000002p-48 0x1.2c98000000002p-48 0.699516297 262144
97 -0x1.3ee629855a977p-8 -0x1.3ee629855a591p-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3ce0000000002p-47 0x1.3cb0000000002p-47 -0x1.c1d0000000002p-48 0x1.c178000000002p-48 0.647761228 262144
98 -0x1.3dd13df599567p-8 -0x1.3dd13df599182p-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3cd0000000002p-47 0x1.3cf0000000002p-47 -0x1.c198000000002p-48 0x1.c1c8000000002p-48 0.651898273 262144
99 -0x1.3c36515364f59p-8 -0x1.3c36515364b79p-8 0x1.fffffffffff79p-1 0x1.0000000000045p+0 -0x1.3db0000000002p-47 0x1.3dc0000000002p-47 -0x1.c280000000002p-48 0x1.c2c0000000002p-48 0.604791563 262144
100 -0x1.3a1aa1ded1a3p-8 -0x1.3a1aa1ded165dp-8 0x1.fffffffffff7cp-1 0x1.0000000000045p+0 -0x1.38e0000000002p-47 0x1.3920000000002p-47 -0x1.bb28000000002p-48 0x1.bb70000000002p-48 0.685978637 262144
101 -0x1.37850206262p-8 -0x1.3785020625e2ep-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3bb0000000002p-47 0x1.3bd0000000002p-47 -0x1.bea0000000002p-48 0x1.bec0000000002p-48 0.645247867 262144
103 -0x1.310e47e2b12fep-8 -0x1.310e47e2b0f41p-8 0x1.fffffffffff7cp-1 0x1.0000000000045p+0 -0x1.3680000000002p-47 0x1.3690000000002p-47 -0x1.b740000000002p-48 0x1.b728000000002p-48 0.591806649 262144
102 -0x1.347db574e053dp-8 -0x1.347db574e0177p-8 0x1.fffffffffff7dp-1 0x1.0000000000045p+0 -0x1.3810000000002p-47 0x1.37f0000000002p-47 -0x1.b970000000002p-48 0x1.b980000000002p-48 0.715861292 262144
104 -0x1.2d415f0ec1f19p-8 -0x1.2d415f0ec1b68p-8 0x1.fffffffffff7bp-1 0x1.0000000000045p+0 -0x1.3300000000002p-47 0x1.3340000000002p-47 -0x1.b1e8000000002p-48 0x1.b1e8000000002p-48 0.690109958 262144
106 -0x1.24be0aeab44d1p-8 -0x1.24be0aeab4139p-8 0x1.fffffffffff7cp-1 0x1.0000000000044p+0 -0x1.2d10000000002p-47 0x1.2d20000000002p-47 -0x1.a990000000002p-48 0x1.a9a0000000002p-48 0.607280267 262144
